date,1. open,2. high,3. low,4. close,5. volume,date_time
2023-11-10 18:00:00,132.2,132.21,132.14,132.17,744.0,2023-11-10 18:00:00
2023-11-10 17:45:00,132.23,132.34,132.2,132.2,2937.0,2023-11-10 17:45:00
2023-11-10 17:30:00,132.39,132.39,132.21,132.24,2883.0,2023-11-10 17:30:00
2023-11-10 17:15:00,132.38,138.007,129.98,132.29,812494.0,2023-11-10 17:15:00
2023-11-10 17:00:00,132.36,132.59,132.242,132.38,13648.0,2023-11-10 17:00:00
2023-11-10 16:45:00,132.48,132.64,132.35,132.36,7924.0,2023-11-10 16:45:00
2023-11-10 16:30:00,132.46,132.58,132.43,132.43,5599.0,2023-11-10 16:30:00
2023-11-10 16:15:00,132.59,132.59,132.41,132.47,112407.0,2023-11-10 16:15:00
2023-11-10 16:00:00,132.61,132.67,132.41,132.48,11095113.0,2023-11-10 16:00:00
2023-11-10 15:45:00,132.63,132.8,132.43,132.6,2150258.0,2023-11-10 15:45:00
2023-11-10 15:30:00,132.635,132.692,132.478,132.635,821839.0,2023-11-10 15:30:00
2023-11-10 15:15:00,132.54,132.67,132.45,132.64,682049.0,2023-11-10 15:15:00
2023-11-10 15:00:00,132.48,132.597,132.45,132.54,362703.0,2023-11-10 15:00:00
2023-11-10 14:45:00,132.46,132.56,132.381,132.48,318409.0,2023-11-10 14:45:00
2023-11-10 14:30:00,132.48,132.615,132.295,132.47,379008.0,2023-11-10 14:30:00
2023-11-10 14:15:00,132.43,132.52,132.33,132.47,288720.0,2023-11-10 14:15:00
2023-11-10 14:00:00,132.315,132.52,132.29,132.435,349492.0,2023-11-10 14:00:00
2023-11-10 13:45:00,132.525,132.588,132.285,132.315,461427.0,2023-11-10 13:45:00
2023-11-10 13:30:00,132.3,132.53,132.3,132.52,545111.0,2023-11-10 13:30:00
2023-11-10 13:15:00,132.0,132.298,131.925,132.27,462220.0,2023-11-10 13:15:00
2023-11-10 13:00:00,132.14,132.22,131.85,132.0,481626.0,2023-11-10 13:00:00
2023-11-10 12:45:00,132.08,132.25,131.975,132.13,513778.0,2023-11-10 12:45:00
2023-11-10 12:30:00,131.737,132.22,131.71,132.085,836599.0,2023-11-10 12:30:00
2023-11-10 12:15:00,131.72,131.88,131.62,131.73,482512.0,2023-11-10 12:15:00
2023-11-10 12:00:00,131.558,131.89,131.545,131.72,690957.0,2023-11-10 12:00:00
2023-11-10 11:45:00,131.299,131.57,131.265,131.554,538855.0,2023-11-10 11:45:00
2023-11-10 11:30:00,131.134,131.3,130.94,131.29,591040.0,2023-11-10 11:30:00
2023-11-10 11:15:00,131.14,131.18,130.98,131.13,580177.0,2023-11-10 11:15:00
2023-11-10 11:00:00,130.12,131.14,130.1,131.12,986157.0,2023-11-10 11:00:00
2023-11-10 10:45:00,129.77,130.12,129.716,130.12,624801.0,2023-11-10 10:45:00
2023-11-10 10:30:00,130.14,130.26,129.71,129.76,878536.0,2023-11-10 10:30:00
2023-11-10 10:15:00,130.64,130.82,130.03,130.14,862664.0,2023-11-10 10:15:00
2023-11-10 10:00:00,130.79,130.803,130.24,130.635,1078173.0,2023-11-10 10:00:00
2023-11-10 09:45:00,130.42,130.885,130.322,130.795,1086165.0,2023-11-10 09:45:00
2023-11-10 09:30:00,130.105,130.43,129.41,130.42,2074757.0,2023-11-10 09:30:00
2023-11-10 09:15:00,130.44,130.44,129.92,130.14,32847.0,2023-11-10 09:15:00
2023-11-10 09:00:00,130.23,130.45,130.2,130.35,19655.0,2023-11-10 09:00:00
2023-11-10 08:45:00,130.2,130.35,130.17,130.32,18458.0,2023-11-10 08:45:00
2023-11-10 08:30:00,130.0,130.24,129.9,130.21,11112.0,2023-11-10 08:30:00
2023-11-10 08:15:00,129.99,130.09,129.85,130.0,22963.0,2023-11-10 08:15:00
2023-11-10 08:00:00,129.71,130.24,129.45,130.0,20762.0,2023-11-10 08:00:00
2023-11-10 07:45:00,129.85,129.9,129.7,129.9,9910.0,2023-11-10 07:45:00
2023-11-10 07:30:00,129.8,129.9,129.73,129.85,5581.0,2023-11-10 07:30:00
2023-11-10 07:15:00,129.65,129.78,129.65,129.78,3926.0,2023-11-10 07:15:00
2023-11-10 07:00:00,129.55,129.69,129.51,129.64,7705.0,2023-11-10 07:00:00
2023-11-10 06:45:00,129.5,129.55,129.34,129.55,12452.0,2023-11-10 06:45:00
2023-11-10 06:30:00,129.49,129.62,129.4,129.49,2931.0,2023-11-10 06:30:00
2023-11-10 06:15:00,129.5,129.54,129.42,129.46,1972.0,2023-11-10 06:15:00
2023-11-10 06:00:00,129.56,129.6,129.51,129.52,1012.0,2023-11-10 06:00:00
2023-11-10 05:45:00,129.5,129.6,129.5,129.58,3114.0,2023-11-10 05:45:00
2023-11-10 05:30:00,129.59,129.67,129.4,129.41,3387.0,2023-11-10 05:30:00
2023-11-10 05:15:00,129.58,129.63,129.53,129.61,947.0,2023-11-10 05:15:00
2023-11-10 05:00:00,129.73,129.75,129.51,129.51,3986.0,2023-11-10 05:00:00
2023-11-10 04:45:00,129.65,129.86,129.64,129.73,721.0,2023-11-10 04:45:00
2023-11-10 04:30:00,129.62,129.69,129.5,129.69,2325.0,2023-11-10 04:30:00
2023-11-10 04:15:00,129.6,129.76,129.4,129.62,2737.0,2023-11-10 04:15:00
2023-11-10 04:00:00,129.25,129.92,129.25,129.63,3282.0,2023-11-10 04:00:00
2023-11-09 19:45:00,129.41,129.66,129.36,129.52,5272.0,2023-11-09 19:45:00
2023-11-09 19:30:00,129.39,129.46,129.36,129.4,2495.0,2023-11-09 19:30:00
2023-11-09 19:15:00,129.49,129.51,129.36,129.43,5194.0,2023-11-09 19:15:00
2023-11-09 19:00:00,129.55,129.65,129.48,129.49,1819.0,2023-11-09 19:00:00
2023-11-09 18:45:00,129.6,129.68,129.5,129.5,2476.0,2023-11-09 18:45:00
2023-11-09 18:30:00,129.68,129.68,129.55,129.61,1719.0,2023-11-09 18:30:00
2023-11-09 18:15:00,129.62,129.68,129.48,129.68,6679.0,2023-11-09 18:15:00
2023-11-09 18:00:00,129.54,129.68,129.5,129.62,2822.0,2023-11-09 18:00:00
2023-11-09 17:45:00,129.78,129.78,129.47,129.54,6965.0,2023-11-09 17:45:00
2023-11-09 17:30:00,129.55,130.24,129.51,129.69,9907.0,2023-11-09 17:30:00
2023-11-09 17:15:00,129.62,130.5,129.49,129.61,680103.0,2023-11-09 17:15:00
2023-11-09 17:00:00,129.72,129.75,129.49,129.58,12167.0,2023-11-09 17:00:00
2023-11-09 16:45:00,129.65,130.0,129.56,129.72,25716.0,2023-11-09 16:45:00
2023-11-09 16:30:00,129.75,130.24,129.5,129.68,92223.0,2023-11-09 16:30:00
2023-11-09 16:15:00,130.24,130.24,129.72,129.75,51425.0,2023-11-09 16:15:00
2023-11-09 16:00:00,130.25,130.25,129.921,129.99,6743728.0,2023-11-09 16:00:00
2023-11-09 15:45:00,130.24,130.37,130.065,130.25,2132616.0,2023-11-09 15:45:00
2023-11-09 15:30:00,130.378,130.45,130.17,130.24,642406.0,2023-11-09 15:30:00
2023-11-09 15:15:00,130.28,130.55,130.24,130.37,1002885.0,2023-11-09 15:15:00
2023-11-09 15:00:00,130.4,130.4,130.17,130.275,855210.0,2023-11-09 15:00:00
2023-11-09 14:45:00,130.47,130.635,130.33,130.401,541786.0,2023-11-09 14:45:00
2023-11-09 14:30:00,130.83,130.95,130.45,130.47,410105.0,2023-11-09 14:30:00
2023-11-09 14:15:00,130.7,130.97,130.52,130.845,487100.0,2023-11-09 14:15:00
2023-11-09 14:00:00,130.836,130.836,130.45,130.7,1300121.0,2023-11-09 14:00:00
2023-11-09 13:45:00,130.975,131.02,130.74,130.845,439394.0,2023-11-09 13:45:00
2023-11-09 13:30:00,131.29,131.34,130.83,130.98,538583.0,2023-11-09 13:30:00
2023-11-09 13:15:00,131.46,131.46,131.135,131.28,496309.0,2023-11-09 13:15:00
2023-11-09 13:00:00,131.815,131.855,130.91,131.455,992851.0,2023-11-09 13:00:00
2023-11-09 12:45:00,131.62,131.86,131.56,131.815,324831.0,2023-11-09 12:45:00
2023-11-09 12:30:00,131.76,131.845,131.5,131.62,324784.0,2023-11-09 12:30:00
2023-11-09 12:15:00,132.025,132.07,131.67,131.76,428856.0,2023-11-09 12:15:00
2023-11-09 12:00:00,132.37,132.37,131.91,132.03,555970.0,2023-11-09 12:00:00
2023-11-09 11:45:00,132.13,132.55,132.125,132.37,469553.0,2023-11-09 11:45:00
2023-11-09 11:30:00,132.02,132.22,131.935,132.134,349829.0,2023-11-09 11:30:00
2023-11-09 11:15:00,132.23,132.31,132.01,132.02,365016.0,2023-11-09 11:15:00
2023-11-09 11:00:00,131.99,132.33,131.955,132.23,586070.0,2023-11-09 11:00:00
2023-11-09 10:45:00,131.94,132.02,131.77,131.98,453282.0,2023-11-09 10:45:00
2023-11-09 10:30:00,131.6,131.97,131.4,131.94,531292.0,2023-11-09 10:30:00
2023-11-09 10:15:00,131.52,131.81,131.3,131.58,621682.0,2023-11-09 10:15:00
2023-11-09 10:00:00,132.1,132.215,131.27,131.51,794258.0,2023-11-09 10:00:00
2023-11-09 09:45:00,131.39,132.14,131.35,132.09,1040619.0,2023-11-09 09:45:00
2023-11-09 09:30:00,131.96,132.3,131.195,131.37,1749614.0,2023-11-09 09:30:00
2023-11-09 09:15:00,131.96,132.09,131.73,131.92,64857.0,2023-11-09 09:15:00
2023-11-09 09:00:00,131.88,131.98,131.8,131.95,8834.0,2023-11-09 09:00:00
2023-11-09 08:45:00,131.92,131.974,130.95,131.88,7384.0,2023-11-09 08:45:00
2023-11-09 08:30:00,131.9,132.01,131.75,131.92,9449.0,2023-11-09 08:30:00
2023-11-09 08:15:00,131.94,132.01,131.9,132.0,4285.0,2023-11-09 08:15:00
2023-11-09 08:00:00,132.07,132.3,131.72,131.9,21133.0,2023-11-09 08:00:00
2023-11-09 07:45:00,132.0,132.08,131.99,132.06,471.0,2023-11-09 07:45:00
2023-11-09 07:30:00,132.01,132.06,131.95,132.0,2552.0,2023-11-09 07:30:00
2023-11-09 07:15:00,132.15,132.17,131.98,131.99,3878.0,2023-11-09 07:15:00
2023-11-09 07:00:00,131.94,132.3,131.93,132.12,11930.0,2023-11-09 07:00:00
2023-11-09 06:45:00,132.01,132.08,131.94,131.94,1186.0,2023-11-09 06:45:00
2023-11-09 06:30:00,132.11,132.11,131.95,132.05,1078.0,2023-11-09 06:30:00
2023-11-09 06:15:00,132.18,132.18,131.91,132.11,6649.0,2023-11-09 06:15:00
2023-11-09 06:00:00,132.19,132.23,132.05,132.19,2825.0,2023-11-09 06:00:00
2023-11-09 05:45:00,132.15,132.18,132.07,132.17,3219.0,2023-11-09 05:45:00
2023-11-09 05:30:00,132.07,132.17,132.07,132.14,1076.0,2023-11-09 05:30:00
2023-11-09 05:15:00,131.99,132.1,131.94,132.06,261.0,2023-11-09 05:15:00
2023-11-09 05:00:00,131.82,131.98,131.82,131.95,1575.0,2023-11-09 05:00:00
2023-11-09 04:45:00,131.88,131.88,131.8,131.88,1163.0,2023-11-09 04:45:00
2023-11-09 04:30:00,131.91,131.96,131.82,131.91,3351.0,2023-11-09 04:30:00
2023-11-09 04:15:00,131.75,131.96,131.74,131.96,5407.0,2023-11-09 04:15:00
2023-11-09 04:00:00,132.09,132.09,131.67,131.73,1317.0,2023-11-09 04:00:00
2023-11-08 19:45:00,131.73,131.78,131.5,131.7,818.0,2023-11-08 19:45:00
2023-11-08 19:30:00,131.69,131.78,131.5,131.78,3559.0,2023-11-08 19:30:00
2023-11-08 19:15:00,131.53,131.69,131.5,131.52,329.0,2023-11-08 19:15:00
2023-11-08 19:00:00,131.62,131.8,131.5,131.57,3018.0,2023-11-08 19:00:00
2023-11-08 18:45:00,131.61,131.65,131.5,131.62,7032.0,2023-11-08 18:45:00
2023-11-08 18:30:00,131.6,131.65,131.48,131.61,3481.0,2023-11-08 18:30:00
2023-11-08 18:15:00,131.74,131.74,131.4,131.6,1122.0,2023-11-08 18:15:00
2023-11-08 18:00:00,131.71,131.78,131.28,131.736,16810.0,2023-11-08 18:00:00
2023-11-08 17:45:00,131.78,131.8,131.7,131.7,874.0,2023-11-08 17:45:00
2023-11-08 17:30:00,131.7,131.84,131.7,131.79,712143.0,2023-11-08 17:30:00
2023-11-08 17:15:00,131.62,131.84,131.62,131.8,16333.0,2023-11-08 17:15:00
2023-11-08 17:00:00,131.7,131.7,131.57,131.66,1014.0,2023-11-08 17:00:00
2023-11-08 16:45:00,131.74,131.78,131.63,131.7,8284.0,2023-11-08 16:45:00
2023-11-08 16:30:00,131.8,131.82,131.71,131.77,4548.0,2023-11-08 16:30:00
2023-11-08 16:15:00,131.84,131.84,131.71,131.78,38744.0,2023-11-08 16:15:00
2023-11-08 16:00:00,131.83,131.93,131.62,131.77,7381469.0,2023-11-08 16:00:00
2023-11-08 15:45:00,131.955,132.01,131.75,131.82,2461588.0,2023-11-08 15:45:00
2023-11-08 15:30:00,131.515,131.99,131.435,131.96,832139.0,2023-11-08 15:30:00
2023-11-08 15:15:00,131.59,131.61,131.335,131.51,847832.0,2023-11-08 15:15:00
2023-11-08 15:00:00,131.68,131.8,131.535,131.59,654607.0,2023-11-08 15:00:00
2023-11-08 14:45:00,132.0,132.008,131.59,131.674,609107.0,2023-11-08 14:45:00
2023-11-08 14:30:00,132.16,132.21,131.84,132.003,795406.0,2023-11-08 14:30:00
2023-11-08 14:15:00,131.747,132.165,131.74,132.155,1012481.0,2023-11-08 14:15:00
2023-11-08 14:00:00,131.355,131.89,131.28,131.746,799064.0,2023-11-08 14:00:00
2023-11-08 13:45:00,131.52,131.56,131.32,131.36,628934.0,2023-11-08 13:45:00
2023-11-08 13:30:00,131.48,131.615,131.42,131.52,449998.0,2023-11-08 13:30:00
2023-11-08 13:15:00,131.365,131.56,131.06,131.475,677647.0,2023-11-08 13:15:00
2023-11-08 13:00:00,131.24,131.71,131.12,131.365,1359045.0,2023-11-08 13:00:00
2023-11-08 12:45:00,131.355,131.41,131.205,131.245,402827.0,2023-11-08 12:45:00
2023-11-08 12:30:00,131.3,131.485,131.2,131.35,554428.0,2023-11-08 12:30:00
2023-11-08 12:15:00,131.22,131.34,131.095,131.295,598060.0,2023-11-08 12:15:00
2023-11-08 12:00:00,131.365,131.47,131.09,131.23,670258.0,2023-11-08 12:00:00
2023-11-08 11:45:00,131.66,131.69,131.34,131.363,671687.0,2023-11-08 11:45:00
2023-11-08 11:30:00,131.48,131.7,131.4,131.65,688583.0,2023-11-08 11:30:00
2023-11-08 11:15:00,131.435,131.74,131.15,131.48,610229.0,2023-11-08 11:15:00
2023-11-08 11:00:00,131.15,131.5,131.02,131.44,745091.0,2023-11-08 11:00:00
2023-11-08 10:45:00,131.34,131.41,131.095,131.14,633475.0,2023-11-08 10:45:00
2023-11-08 10:30:00,131.059,131.35,130.95,131.35,671031.0,2023-11-08 10:30:00
2023-11-08 10:15:00,131.19,131.205,130.78,131.06,617920.0,2023-11-08 10:15:00
2023-11-08 10:00:00,131.06,131.415,130.82,131.2,802523.0,2023-11-08 10:00:00
2023-11-08 09:45:00,131.13,131.308,130.955,131.06,757247.0,2023-11-08 09:45:00
2023-11-08 09:30:00,130.97,131.76,130.92,131.13,1755596.0,2023-11-08 09:30:00
2023-11-08 09:15:00,131.0,131.09,130.7,130.99,18511.0,2023-11-08 09:15:00
2023-11-08 09:00:00,130.9,131.0,130.86,130.98,6671.0,2023-11-08 09:00:00
2023-11-08 08:45:00,130.83,131.04,130.15,130.9,11058.0,2023-11-08 08:45:00
2023-11-08 08:30:00,131.0,131.0,130.77,130.86,8631.0,2023-11-08 08:30:00
2023-11-08 08:15:00,131.03,131.03,130.85,130.87,7362.0,2023-11-08 08:15:00
2023-11-08 08:00:00,130.83,131.17,130.45,130.88,32235.0,2023-11-08 08:00:00
2023-11-08 07:45:00,130.94,131.0,130.93,130.96,1955.0,2023-11-08 07:45:00
2023-11-08 07:30:00,130.9,130.95,130.86,130.9,1061.0,2023-11-08 07:30:00
2023-11-08 07:15:00,130.76,130.93,130.76,130.93,1116.0,2023-11-08 07:15:00
2023-11-08 07:00:00,130.84,130.94,130.74,130.75,19950.0,2023-11-08 07:00:00
2023-11-08 06:45:00,130.85,130.86,130.78,130.84,835.0,2023-11-08 06:45:00
2023-11-08 06:30:00,130.82,130.88,130.82,130.85,290.0,2023-11-08 06:30:00
2023-11-08 06:15:00,130.78,130.87,130.78,130.86,428.0,2023-11-08 06:15:00
2023-11-08 06:00:00,130.73,130.81,130.73,130.78,1346.0,2023-11-08 06:00:00
2023-11-08 05:45:00,130.53,130.73,130.53,130.73,432.0,2023-11-08 05:45:00
2023-11-08 05:30:00,130.65,130.68,130.52,130.54,855.0,2023-11-08 05:30:00
2023-11-08 05:15:00,130.72,130.72,130.64,130.65,159.0,2023-11-08 05:15:00
2023-11-08 05:00:00,130.65,130.78,130.64,130.72,867.0,2023-11-08 05:00:00
2023-11-08 04:45:00,130.75,130.82,130.67,130.69,1761.0,2023-11-08 04:45:00
2023-11-08 04:30:00,130.66,130.83,130.65,130.83,909.0,2023-11-08 04:30:00
2023-11-08 04:15:00,130.67,130.8,130.62,130.64,4264.0,2023-11-08 04:15:00
2023-11-08 04:00:00,130.7,130.91,130.65,130.7,2241.0,2023-11-08 04:00:00
2023-11-07 19:45:00,130.82,130.9,130.75,130.81,1770.0,2023-11-07 19:45:00
2023-11-07 19:30:00,130.85,130.97,130.82,130.9,1516.0,2023-11-07 19:30:00
2023-11-07 19:15:00,130.91,130.97,130.85,130.85,5070.0,2023-11-07 19:15:00
2023-11-07 19:00:00,130.92,130.97,130.9,130.92,2075.0,2023-11-07 19:00:00
2023-11-07 18:45:00,130.96,130.96,130.9,130.92,2943.0,2023-11-07 18:45:00
2023-11-07 18:30:00,130.9,130.97,130.9,130.96,1495.0,2023-11-07 18:30:00
2023-11-07 18:15:00,130.97,130.97,130.9,130.91,547.0,2023-11-07 18:15:00
2023-11-07 18:00:00,130.93,130.97,130.898,130.93,10661.0,2023-11-07 18:00:00
2023-11-07 17:45:00,130.98,130.98,130.89,130.98,1101.0,2023-11-07 17:45:00
2023-11-07 17:30:00,130.94,130.98,130.88,130.98,1740318.0,2023-11-07 17:30:00
2023-11-07 17:15:00,130.98,130.98,130.92,130.97,980.0,2023-11-07 17:15:00
2023-11-07 17:00:00,130.96,130.98,130.92,130.94,1412.0,2023-11-07 17:00:00
2023-11-07 16:45:00,130.95,130.98,130.92,130.98,7610.0,2023-11-07 16:45:00
2023-11-07 16:30:00,130.92,130.97,130.9,130.95,211259.0,2023-11-07 16:30:00
2023-11-07 16:15:00,130.97,130.97,130.89,130.94,38294.0,2023-11-07 16:15:00
2023-11-07 16:00:00,131.0,131.03,130.8,130.94,11390017.0,2023-11-07 16:00:00
2023-11-07 15:45:00,131.49,131.59,130.71,131.0,3064386.0,2023-11-07 15:45:00
2023-11-07 15:30:00,131.31,131.55,131.26,131.5,1178083.0,2023-11-07 15:30:00
2023-11-07 15:15:00,131.585,131.59,131.31,131.31,707092.0,2023-11-07 15:15:00
2023-11-07 15:00:00,131.55,131.64,131.4,131.58,698809.0,2023-11-07 15:00:00
2023-11-07 14:45:00,131.58,131.65,131.4,131.54,393865.0,2023-11-07 14:45:00
2023-11-07 14:30:00,131.6,131.91,131.49,131.58,594109.0,2023-11-07 14:30:00
2023-11-07 14:15:00,131.52,131.67,131.505,131.59,434514.0,2023-11-07 14:15:00
2023-11-07 14:00:00,131.68,131.78,131.51,131.51,465975.0,2023-11-07 14:00:00
2023-11-07 13:45:00,131.62,131.748,131.61,131.69,435838.0,2023-11-07 13:45:00
2023-11-07 13:30:00,131.59,131.85,131.58,131.62,605146.0,2023-11-07 13:30:00
2023-11-07 13:15:00,131.415,131.62,131.32,131.585,566726.0,2023-11-07 13:15:00
2023-11-07 13:00:00,131.15,131.43,131.11,131.405,482701.0,2023-11-07 13:00:00
2023-11-07 12:45:00,131.11,131.26,130.99,131.16,476747.0,2023-11-07 12:45:00
2023-11-07 12:30:00,131.0,131.14,130.915,131.1,459933.0,2023-11-07 12:30:00
2023-11-07 12:15:00,131.005,131.12,130.87,130.985,519598.0,2023-11-07 12:15:00
2023-11-07 12:00:00,131.12,131.12,130.89,130.995,559080.0,2023-11-07 12:00:00
2023-11-07 11:45:00,131.295,131.34,130.94,131.12,818677.0,2023-11-07 11:45:00
2023-11-07 11:30:00,131.3,131.39,131.15,131.293,568796.0,2023-11-07 11:30:00
2023-11-07 11:15:00,131.481,131.485,131.16,131.3,611642.0,2023-11-07 11:15:00
2023-11-07 11:00:00,131.433,131.63,131.25,131.48,659901.0,2023-11-07 11:00:00
2023-11-07 10:45:00,131.11,131.545,131.04,131.43,834961.0,2023-11-07 10:45:00
2023-11-07 10:30:00,130.87,131.18,130.8,131.1,1088540.0,2023-11-07 10:30:00
2023-11-07 10:15:00,130.57,130.9,130.23,130.87,643684.0,2023-11-07 10:15:00
2023-11-07 10:00:00,130.7,130.971,130.25,130.56,944834.0,2023-11-07 10:00:00
2023-11-07 09:45:00,130.53,130.73,130.32,130.699,649660.0,2023-11-07 09:45:00
2023-11-07 09:30:00,130.71,131.055,129.88,130.525,1924985.0,2023-11-07 09:30:00
2023-11-07 09:15:00,130.64,130.99,130.605,130.69,40077.0,2023-11-07 09:15:00
2023-11-07 09:00:00,130.63,130.75,130.55,130.6,23113.0,2023-11-07 09:00:00
2023-11-07 08:45:00,130.65,130.81,130.55,130.75,24872.0,2023-11-07 08:45:00
2023-11-07 08:30:00,130.57,130.85,130.55,130.63,35098.0,2023-11-07 08:30:00
2023-11-07 08:15:00,130.54,130.55,130.38,130.54,23765.0,2023-11-07 08:15:00
2023-11-07 08:00:00,130.11,130.7,129.65,130.49,47306.0,2023-11-07 08:00:00
2023-11-07 07:45:00,130.25,130.3,130.2,130.3,1479.0,2023-11-07 07:45:00
2023-11-07 07:30:00,130.36,130.38,130.15,130.22,5519.0,2023-11-07 07:30:00
2023-11-07 07:15:00,130.29,130.4,130.28,130.34,2387.0,2023-11-07 07:15:00
2023-11-07 07:00:00,130.11,130.35,130.09,130.25,12661.0,2023-11-07 07:00:00
2023-11-07 06:45:00,130.06,130.15,130.03,130.11,549.0,2023-11-07 06:45:00
2023-11-07 06:30:00,130.1,130.11,129.89,130.0,2972.0,2023-11-07 06:30:00
2023-11-07 06:15:00,130.09,130.16,130.04,130.12,1953.0,2023-11-07 06:15:00
2023-11-07 06:00:00,130.08,130.16,130.07,130.14,644.0,2023-11-07 06:00:00
2023-11-07 05:45:00,130.11,130.17,130.06,130.07,656.0,2023-11-07 05:45:00
2023-11-07 05:30:00,130.13,130.17,130.1,130.15,243.0,2023-11-07 05:30:00
2023-11-07 05:15:00,130.04,130.18,130.04,130.14,2793.0,2023-11-07 05:15:00
2023-11-07 05:00:00,129.91,130.05,129.83,130.05,2090.0,2023-11-07 05:00:00
2023-11-07 04:45:00,129.85,129.99,129.84,129.92,1029.0,2023-11-07 04:45:00
2023-11-07 04:30:00,129.92,130.0,129.87,129.88,1974.0,2023-11-07 04:30:00
2023-11-07 04:15:00,130.04,130.04,129.84,129.92,2077.0,2023-11-07 04:15:00
2023-11-07 04:00:00,130.01,130.2,130.01,130.04,2779.0,2023-11-07 04:00:00
2023-11-06 19:45:00,130.0,130.05,130.0,130.0,3944.0,2023-11-06 19:45:00
2023-11-06 19:30:00,130.03,130.05,130.0,130.0,3251.0,2023-11-06 19:30:00
2023-11-06 19:15:00,130.02,130.05,130.0,130.0,1423.0,2023-11-06 19:15:00
2023-11-06 19:00:00,129.99,130.05,129.99,130.03,2141.0,2023-11-06 19:00:00
2023-11-06 18:45:00,130.03,130.03,129.87,129.95,2858.0,2023-11-06 18:45:00
2023-11-06 18:30:00,129.87,130.05,129.87,129.9,2267.0,2023-11-06 18:30:00
2023-11-06 18:15:00,130.09,130.1,129.86,130.0,1081.0,2023-11-06 18:15:00
2023-11-06 18:00:00,130.06,130.1,130.03,130.1,3241.0,2023-11-06 18:00:00
2023-11-06 17:45:00,130.12,130.14,130.05,130.06,793.0,2023-11-06 17:45:00
2023-11-06 17:30:00,130.11,130.14,130.1,130.12,208.0,2023-11-06 17:30:00
2023-11-06 17:15:00,130.11,130.23,130.1,130.12,590.0,2023-11-06 17:15:00
2023-11-06 17:00:00,130.08,130.15,130.06,130.13,3422.0,2023-11-06 17:00:00
2023-11-06 16:45:00,130.19,139.845,130.03,130.08,5529.0,2023-11-06 16:45:00
2023-11-06 16:30:00,130.19,130.26,130.17,130.17,5415.0,2023-11-06 16:30:00
2023-11-06 16:15:00,130.25,130.3,130.17,130.22,11936.0,2023-11-06 16:15:00
2023-11-06 16:00:00,130.25,130.31,130.1,130.25,5248954.0,2023-11-06 16:00:00
2023-11-06 15:45:00,130.135,130.34,129.99,130.3,1774801.0,2023-11-06 15:45:00
2023-11-06 15:30:00,130.07,130.18,129.91,130.15,627357.0,2023-11-06 15:30:00
2023-11-06 15:15:00,130.0,130.09,129.895,130.07,563377.0,2023-11-06 15:15:00
2023-11-06 15:00:00,129.94,130.05,129.78,130.0,623038.0,2023-11-06 15:00:00
2023-11-06 14:45:00,129.845,130.14,129.795,129.95,647287.0,2023-11-06 14:45:00
2023-11-06 14:30:00,129.596,129.88,129.55,129.85,472343.0,2023-11-06 14:30:00
2023-11-06 14:15:00,129.53,129.75,129.51,129.6,398148.0,2023-11-06 14:15:00
2023-11-06 14:00:00,129.665,129.675,129.49,129.53,407252.0,2023-11-06 14:00:00
2023-11-06 13:45:00,129.57,129.7,129.42,129.665,332425.0,2023-11-06 13:45:00
2023-11-06 13:30:00,129.38,129.65,129.36,129.575,385695.0,2023-11-06 13:30:00
2023-11-06 13:15:00,129.53,129.64,129.24,129.39,505287.0,2023-11-06 13:15:00
2023-11-06 13:00:00,129.75,129.75,129.48,129.52,387226.0,2023-11-06 13:00:00
2023-11-06 12:45:00,129.525,129.75,129.455,129.74,477692.0,2023-11-06 12:45:00
2023-11-06 12:30:00,129.621,129.73,129.502,129.525,296114.0,2023-11-06 12:30:00
2023-11-06 12:15:00,129.63,129.69,129.52,129.63,282739.0,2023-11-06 12:15:00
2023-11-06 12:00:00,129.79,129.79,129.58,129.61,369234.0,2023-11-06 12:00:00
2023-11-06 11:45:00,129.532,129.805,129.42,129.8,494367.0,2023-11-06 11:45:00
2023-11-06 11:30:00,129.59,129.74,129.512,129.52,382394.0,2023-11-06 11:30:00
2023-11-06 11:15:00,129.72,129.775,129.53,129.58,320298.0,2023-11-06 11:15:00
2023-11-06 11:00:00,129.55,129.845,129.51,129.715,425980.0,2023-11-06 11:00:00
2023-11-06 10:45:00,129.63,129.79,129.47,129.55,455080.0,2023-11-06 10:45:00
2023-11-06 10:30:00,129.63,129.87,129.55,129.61,598856.0,2023-11-06 10:30:00
2023-11-06 10:15:00,129.09,129.68,129.04,129.62,737090.0,2023-11-06 10:15:00
2023-11-06 10:00:00,129.485,129.66,129.02,129.12,738435.0,2023-11-06 10:00:00
2023-11-06 09:45:00,129.87,129.96,129.32,129.47,1000640.0,2023-11-06 09:45:00
2023-11-06 09:30:00,129.05,130.04,128.67,129.865,2090916.0,2023-11-06 09:30:00
2023-11-06 09:15:00,129.36,129.4,128.37,129.07,66002.0,2023-11-06 09:15:00
2023-11-06 09:00:00,129.35,129.48,129.31,129.39,11003.0,2023-11-06 09:00:00
2023-11-06 08:45:00,129.22,129.42,129.185,129.33,10392.0,2023-11-06 08:45:00
2023-11-06 08:30:00,129.23,129.39,129.15,129.16,11190.0,2023-11-06 08:30:00
2023-11-06 08:15:00,129.17,129.24,129.11,129.22,5698.0,2023-11-06 08:15:00
2023-11-06 08:00:00,129.46,129.67,129.1,129.17,34063.0,2023-11-06 08:00:00
